chr19	61895	66345	0	0	1	1	0	66
chr19	66048	66345	0	0	1	3	0	39
chr19	66499	71139	2	2	0	2	0	22
chr19	66499	72268	2	2	0	3	0	56
chr19	66500	70927	0	0	1	4	0	72
chr19	72274	72583	1	1	0	2	0	39
chr19	185866	191184	2	2	0	1	0	71
chr19	191348	193176	2	2	0	1	0	57
chr19	191354	195502	2	2	0	7	0	40
chr19	197258	198217	0	0	0	3	0	67
chr19	199758	199903	2	2	0	0	1	28
chr19	199758	200097	2	2	0	0	1	28
chr19	200049	200389	2	2	0	0	1	72
chr19	200243	200389	2	2	0	0	1	72
chr19	201662	201754	2	2	0	20	0	58
chr19	201662	205168	2	2	0	14	33	67
chr19	201813	202039	2	2	0	1	0	21
chr19	201813	203869	2	2	0	2	0	26
chr19	201813	203873	2	2	0	14	0	58
chr19	203994	204842	2	2	0	1	0	17
chr19	203994	205168	2	2	0	1	0	30
chr19	204065	204816	2	2	0	1	0	51
chr19	204065	204842	2	2	0	8	0	71
chr19	204065	205168	2	2	0	15	5	68
chr19	204065	208325	2	2	0	4	0	56
chr19	204069	204842	2	2	0	5	0	75
chr19	205076	205168	2	2	0	19	33	67
chr19	205227	205453	2	2	0	5	3	59
chr19	205227	208325	2	2	0	3	10	59
chr19	205227	221139	2	2	0	0	9	16
chr19	208391	208956	2	2	0	2	0	59
chr19	208391	209234	2	2	0	2	0	24
chr19	208391	211760	2	2	0	2	1	50
chr19	209014	209234	2	2	0	1	0	44
chr19	209014	209767	2	2	0	0	1	20
chr19	209014	214930	2	2	0	0	1	20
chr19	209356	209767	2	2	0	2	0	50
chr19	209377	209767	2	2	0	1	0	28
chr19	209432	209767	2	2	0	1	0	29
chr19	209432	211760	2	2	0	6	0	71
chr19	209866	211630	2	2	0	1	0	14
chr19	209866	211760	2	2	0	8	0	70
chr19	211715	221139	2	2	0	2	0	51
chr19	211885	212016	2	2	0	2	0	49
chr19	211885	218726	2	2	0	1	0	20
chr19	211885	221139	2	2	0	8	0	41
chr19	214451	221139	2	2	0	3	0	58
chr19	218917	221139	2	2	0	2	0	21
chr19	219391	221139	2	2	0	1	0	15
chr19	221205	223965	2	2	0	4	0	65
chr19	221205	229634	2	2	0	3	0	45
chr19	223570	229634	2	2	0	4	0	37
chr19	224048	229634	2	2	0	23	0	60
chr19	231315	233475	2	2	0	4	0	16
chr19	231583	241519	2	2	0	0	2	28
chr19	233542	234424	2	2	0	28	0	66
chr19	233542	234618	2	2	0	1	0	22
chr19	234641	237934	2	2	0	15	0	66
chr19	238067	239128	2	2	0	2	0	19
chr19	239239	246395	2	2	0	2	0	31
chr19	281537	282132	2	2	0	61	0	65
chr19	282311	282751	0	0	1	29	0	60
chr19	282809	287472	2	2	0	1	0	57
chr19	282809	288018	2	2	0	1	0	16
chr19	282810	287473	0	0	1	15	0	62
chr19	287751	288018	2	2	0	50	0	70
chr19	287863	288018	2	2	0	1	0	74
chr19	288171	291287	2	2	0	1	0	65
chr19	288172	290951	0	0	1	3	0	71
chr19	288172	291284	0	0	1	50	0	71
chr19	302687	302815	2	2	0	0	1	63
chr19	302687	303040	2	2	0	0	1	63
chr19	302687	303262	2	2	0	0	1	63
chr19	302846	303358	2	2	0	0	1	31
chr19	302909	303358	2	2	0	0	1	31
chr19	303071	303358	2	2	0	0	1	31
chr19	303170	303262	2	2	0	0	1	63
chr19	303293	303358	2	2	0	0	2	33
chr19	303392	303697	2	2	0	1	1	68
chr19	306711	307117	2	2	0	70	0	75
chr19	307536	308149	2	2	0	4	0	71
chr19	307537	308576	0	0	1	53	0	74
chr19	308665	308749	2	2	0	1	0	58
chr19	308665	308799	2	2	0	54	0	75
chr19	308665	308820	2	2	0	6	0	73
chr19	308925	311843	2	2	0	1	0	31
chr19	308926	311844	0	0	1	68	0	74
chr19	311940	312190	0	0	1	47	3	74
chr19	312272	313498	2	2	0	2	0	70
chr19	312273	313491	0	0	1	52	0	74
chr19	312400	313089	2	2	0	1	0	36
chr19	313643	325633	2	2	0	43	3	72
chr19	317163	337941	1	1	0	1	0	42
chr19	324276	324336	1	1	0	0	1	13
chr19	324276	324455	1	1	0	0	1	13
chr19	324276	324516	1	1	0	0	1	13
chr19	325704	326505	2	2	0	1	0	48
chr19	325705	326506	0	0	1	43	0	71
chr19	326156	326443	1	1	0	1	0	58
chr19	326336	326479	1	1	0	1	0	37
chr19	326598	327127	2	2	0	1	0	22
chr19	326598	327131	2	2	0	39	0	66
chr19	327256	327862	2	2	0	76	0	75
chr19	327989	328486	2	2	0	5	0	58
chr19	327989	330262	2	2	0	4	0	35
chr19	327990	334399	0	0	1	53	0	74
chr19	330381	334399	0	0	1	2	0	28
chr19	334542	343283	2	2	0	2	0	41
chr19	334543	336082	0	0	1	15	0	72
chr19	336173	343283	2	2	0	2	0	73
chr19	336174	344773	0	0	1	2	0	19
chr19	362426	367063	2	2	0	2	0	39
chr19	367225	371204	0	0	1	3	0	72
chr19	371323	372630	0	0	1	1	0	37
chr19	373532	373939	0	0	1	2	0	64
chr19	381077	381840	1	1	0	0	1	36
chr19	399599	400981	2	2	0	1	0	65
chr19	401127	401444	2	2	0	1	0	34
chr19	408402	409005	0	0	1	5	0	55
chr19	417322	418921	2	2	0	2	0	68
chr19	417322	430682	2	2	0	1	0	43
chr19	417323	418922	0	0	1	34	0	70
chr19	419057	422145	0	0	1	26	0	69
chr19	422373	425095	2	2	0	1	0	70
chr19	422380	430683	0	0	1	1	0	3
chr19	422456	425095	2	2	0	21	0	63
chr19	422456	430682	2	2	0	2	0	62
chr19	425231	438716	2	2	0	1	0	48
chr19	425231	460527	2	2	0	1	0	24
chr19	425232	430683	0	0	1	26	0	66
chr19	429440	429733	2	2	0	1	0	41
chr19	430747	434707	2	2	0	2	0	39
chr19	430748	434708	0	0	1	14	3	61
chr19	434866	436164	0	0	1	10	2	71
chr19	436292	436379	0	0	1	16	15	53
chr19	436431	436628	2	2	0	3	16	51
chr19	436432	436629	0	0	1	2	16	52
chr19	436683	438716	2	2	0	2	20	53
chr19	436684	438717	0	0	1	4	20	51
chr19	438837	438968	2	2	0	11	14	62
chr19	438838	438969	0	0	1	2	14	60
chr19	439030	440860	2	2	0	0	12	60
chr19	439031	440861	0	0	1	13	12	62
chr19	440683	440860	2	2	0	3	0	55
chr19	440932	441083	2	2	0	1	0	29
chr19	440933	460528	0	0	1	22	6	71
chr19	441415	441502	2	2	0	1	0	52
chr19	452190	452254	1	1	0	0	1	56
chr19	452215	452344	1	1	0	0	1	17
chr19	452255	452449	1	1	0	0	1	57
chr19	452345	452474	1	1	0	0	1	61
chr19	452385	452449	1	1	0	0	1	40
chr19	456816	456873	2	2	0	0	1	25
chr19	457176	457238	2	2	0	1	0	38
chr19	464365	467648	0	0	1	1	0	74
chr19	490181	503404	2	2	0	0	1	23
chr19	498117	501667	1	1	0	1	0	64
chr19	498825	501667	1	1	0	1	0	69
chr19	507844	518887	1	1	0	1	0	25
chr19	507845	518888	0	0	1	36	0	60
chr19	513621	513684	2	2	0	2	1	75
chr19	513621	513716	2	2	0	0	1	75
chr19	513653	513684	2	2	0	1	1	70
