chr19	66499	71139	2	2	0	1	0	40
chr19	66500	70927	0	0	1	3	0	48
chr19	70814	72583	1	1	0	2	0	35
chr19	169836	191184	2	2	0	3	0	15
chr19	191354	211760	2	2	0	1	0	75
chr19	201662	201754	2	2	0	7	4	58
chr19	201662	205168	2	2	0	10	10	55
chr19	201813	203869	2	2	0	1	0	49
chr19	201813	203873	2	2	0	5	0	58
chr19	204065	204842	2	2	0	3	0	13
chr19	204065	205168	2	2	0	13	1	62
chr19	204065	208325	2	2	0	5	0	34
chr19	205076	205168	2	2	0	8	8	51
chr19	205227	208325	2	2	0	4	5	58
chr19	208391	208956	2	2	0	2	0	57
chr19	208391	209234	2	2	0	4	1	61
chr19	208391	211760	2	2	0	4	0	71
chr19	209014	209234	2	2	0	1	0	33
chr19	211885	218726	2	2	0	1	0	28
chr19	211885	221139	2	2	0	8	0	65
chr19	218917	221139	2	2	0	4	0	65
chr19	221205	223890	2	4	0	2	0	41
chr19	224048	229634	2	2	0	13	0	59
chr19	230164	231255	2	2	0	2	0	56
chr19	233542	234424	2	2	0	7	0	72
chr19	238067	239128	2	2	0	3	0	25
chr19	239239	246395	2	2	0	3	0	43
chr19	241568	271681	2	2	0	0	1	18
chr19	241568	278252	2	2	0	0	1	18
chr19	281537	282132	2	2	0	56	0	74
chr19	282809	287472	2	2	0	1	0	48
chr19	282810	287473	0	0	1	47	0	62
chr19	285867	298115	1	1	0	0	3	14
chr19	285867	316871	1	1	0	0	3	14
chr19	285867	420952	1	1	0	0	3	14
chr19	285867	449070	1	1	0	0	3	14
chr19	285867	454692	1	1	0	0	3	14
chr19	287751	288018	2	2	0	29	0	74
chr19	288172	290951	0	0	1	1	0	15
chr19	288172	291284	0	0	1	17	0	69
chr19	288172	291325	0	0	1	2	0	54
chr19	306711	307117	2	2	0	33	0	71
chr19	307536	308149	2	2	0	1	0	14
chr19	307537	308576	0	0	1	26	0	66
chr19	308665	308799	2	2	0	46	0	75
chr19	308665	308820	2	2	0	2	0	66
chr19	308926	311844	0	0	1	38	0	75
chr19	309636	309887	1	3	0	0	2	64
chr19	311940	312190	0	0	1	27	0	75
chr19	312273	313491	0	0	1	14	0	71
chr19	313643	325633	2	2	0	25	0	71
chr19	325705	326506	0	0	1	17	0	71
chr19	326598	327131	2	2	0	18	0	59
chr19	327256	327862	2	2	0	31	0	75
chr19	327990	334399	0	0	1	16	0	73
chr19	334543	336082	0	0	1	3	0	73
chr19	336173	340512	2	2	0	1	0	67
chr19	336174	344773	0	0	1	1	0	13
chr19	357559	357642	1	1	0	1	0	33
chr19	362426	367063	2	2	0	3	0	39
chr19	367225	371204	0	0	1	4	0	64
chr19	371322	374297	2	2	0	1	0	31
chr19	372701	373469	0	0	1	1	0	62
chr19	373532	374298	0	0	1	1	0	60
chr19	374422	375662	0	0	1	4	0	57
chr19	375123	384599	1	1	0	5	0	22
chr19	375123	385122	1	1	0	2	0	70
chr19	381077	381840	1	1	0	0	1	65
chr19	384729	385122	1	1	0	3	0	55
chr19	385215	386584	1	1	0	6	0	52
chr19	408196	408580	2	2	0	1	0	54
chr19	408402	409005	0	0	1	18	0	48
chr19	411267	411303	0	0	0	0	4	64
chr19	411560	412127	2	2	0	2	0	37
chr19	417322	418921	2	2	0	0	1	14
chr19	417323	418922	0	0	1	83	1	74
chr19	419056	422144	2	2	0	5	0	57
chr19	419057	422145	0	0	1	79	1	75
chr19	422373	425095	2	2	0	1	0	68
chr19	422380	430683	0	0	1	3	0	34
chr19	422456	425095	2	2	0	59	1	74
chr19	425232	430683	0	0	1	54	0	67
chr19	428998	429145	2	2	0	1	0	22
chr19	430747	434707	2	2	0	9	0	54
chr19	430748	434708	0	0	1	57	0	64
chr19	434865	436163	2	2	0	3	0	72
chr19	434866	436164	0	0	1	84	4	74
chr19	435962	436164	0	0	1	3	0	75
chr19	436292	436379	0	0	1	92	20	70
chr19	436398	436628	2	2	0	1	0	12
chr19	436431	436628	2	2	0	6	45	51
chr19	436432	436629	0	0	1	36	46	53
chr19	436683	438716	2	2	0	23	57	53
chr19	436684	438717	0	0	1	33	59	70
chr19	438837	438968	2	2	0	18	31	62
chr19	438838	438969	0	0	1	57	41	74
chr19	439030	440860	2	2	0	14	13	60
chr19	439031	440861	0	0	1	23	17	63
chr19	440932	441083	2	2	0	0	1	40
chr19	440933	460528	0	0	1	34	8	73
chr19	441415	444239	2	2	0	1	0	40
chr19	456816	456873	2	2	0	1	0	67
chr19	462308	462860	2	2	0	1	0	65
chr19	464365	467648	0	0	1	1	0	74
chr19	467762	472152	2	2	0	1	0	27
chr19	467762	490245	2	2	0	1	0	22
chr19	472308	472392	2	2	0	1	0	65
chr19	473083	473337	1	3	0	0	2	38
chr19	473404	473608	1	1	0	0	2	56
chr19	495617	497916	2	2	0	1	0	20
chr19	496551	497860	1	1	0	1	0	65
chr19	496552	497832	0	0	1	1	0	39
chr19	498117	498494	1	1	0	6	0	55
chr19	498825	499164	1	1	0	2	0	45
chr19	498825	501667	1	1	0	7	0	71
chr19	498825	504743	1	1	0	3	0	58
chr19	499306	501667	1	1	0	7	0	74
chr19	501625	507375	0	0	1	1	0	65
chr19	501708	501731	2	2	0	1	0	26
chr19	501929	504743	1	1	0	6	0	65
chr19	507629	518887	1	1	0	1	0	24
chr19	507845	518888	0	0	1	54	0	73
chr19	513621	513684	2	2	0	0	1	48
chr19	513621	513716	2	2	0	0	1	48
chr19	513621	513748	2	2	0	0	1	48
chr19	532108	535835	1	1	0	3	0	75
chr19	532109	535836	0	0	1	177	2	75
chr19	532940	535835	1	1	0	0	1	73
chr19	535923	536241	1	1	0	152	1	75
chr19	536340	537011	1	1	0	2	2	53
chr19	536340	541337	1	1	0	1	0	58
chr19	536341	537012	0	0	1	171	2	75
chr19	537147	541337	1	1	0	6	0	56
chr19	537147	541341	1	1	0	4	0	66
chr19	537148	538677	0	0	1	9	0	65
chr19	537148	541338	0	0	1	170	2	75
chr19	537148	541345	0	0	1	4	0	60
chr19	537600	550120	2	2	0	0	2	51
chr19	539965	540684	1	3	0	1	0	20
chr19	539974	540010	1	1	0	1	0	15
chr19	540049	540086	1	1	0	3	0	59
chr19	540154	540759	1	3	0	1	0	37
chr19	547437	548541	0	0	1	1	0	73
chr19	548677	548920	1	1	0	1	0	25
chr19	549185	552443	1	1	0	2	0	32
chr19	567625	571439	0	0	1	2	0	65
chr19	571596	571695	2	2	0	1	0	39
chr19	572701	577772	1	1	0	7	0	58
chr19	572701	579498	1	1	0	1042	3	75
chr19	572701	580377	1	1	0	6	0	43
chr19	578121	579498	1	1	0	8	0	48
chr19	579656	580311	1	1	0	2	0	13
chr19	579657	580378	0	0	1	1144	1	75
chr19	580461	580644	1	1	0	76	5	75
chr19	580461	580654	1	1	0	1	1	36
chr19	580462	580645	0	0	1	1195	23	75
chr19	580782	581313	1	1	0	24	17	73
chr19	580783	581314	0	0	1	1057	23	75
chr19	581591	582304	1	1	0	961	2	26
chr19	582330	582516	1	1	0	2	0	24
chr19	582331	582513	0	0	1	1072	2	33
chr19	582582	582748	1	1	0	42	0	69
chr19	582583	582749	0	0	1	1305	2	70
chr19	590577	603542	1	1	0	4	0	69
chr19	590578	603543	0	0	1	185	0	75
chr19	591937	603542	1	1	0	1	0	59
chr19	603050	603127	1	1	0	0	2	16
chr19	603967	605059	1	1	0	213	0	75
chr19	605222	607962	1	1	0	125	1	75
chr19	608182	610257	1	1	0	284	7	75
chr19	610405	610774	1	1	0	1	0	64
chr19	610405	613246	1	1	0	5	1	56
chr19	610406	613247	0	0	1	419	1	75
chr19	611154	612877	2	2	0	1	0	56
chr19	613488	613850	1	1	0	438	0	75
chr19	614017	615794	0	0	1	405	0	75
chr19	617324	617418	0	0	1	74	1	61
chr19	617480	617568	2	2	0	57	3	63
chr19	617655	617775	2	2	0	13	9	71
chr19	617655	618486	2	2	0	1	0	12
chr19	617656	617776	0	0	1	54	9	75
chr19	617849	618486	2	2	0	8	4	72
chr19	617850	618487	0	0	1	74	9	75
chr19	617871	618487	0	0	1	8	0	62
chr19	618587	618704	0	0	1	153	1	57
chr19	618761	618996	0	0	1	142	1	57
chr19	619111	619209	0	0	1	120	0	72
chr19	619257	619584	2	2	0	1	0	41
chr19	619296	619584	2	2	0	7	0	61
chr19	619297	619585	0	0	1	92	0	75
chr19	619687	619956	2	2	0	8	0	37
chr19	619765	619956	2	2	0	1	2	19
chr19	619766	619957	0	0	1	55	5	73
chr19	620080	620363	2	2	0	11	8	52
chr19	620081	620364	0	0	1	56	9	74
chr19	620487	621056	2	2	0	7	4	69
chr19	620488	621057	0	0	1	61	4	72
chr19	621847	622148	0	0	1	38	0	70
chr19	622373	622580	2	2	0	1	0	60
chr19	622374	622581	0	0	1	15	0	73
chr19	622753	622820	0	0	1	34	0	73
chr19	622986	623453	0	0	1	48	0	74
chr19	623603	624717	2	2	0	1	0	33
chr19	623604	624718	0	0	1	24	1	75
chr19	624905	625122	2	2	0	0	4	16
chr19	624906	625123	0	0	1	36	4	72
chr19	625213	629539	0	0	1	1	0	70
chr19	625255	629539	0	0	1	21	4	66
chr19	630169	632833	0	0	1	19	0	74
chr19	632938	633423	2	2	0	1	0	41
chr19	632939	633424	0	0	1	22	0	70
chr19	640140	643234	0	0	1	7	0	66
chr19	643338	643408	1	1	0	3	0	74
chr19	643339	643432	0	0	1	5	0	46
chr19	648278	648371	0	0	1	142	1	72
chr19	648487	648880	2	2	0	7	0	60
chr19	648488	648881	0	0	1	124	0	75
chr19	648976	649678	0	0	1	163	6	70
chr19	649052	649677	2	2	0	8	0	39
chr19	649748	649818	2	2	0	0	2	22
chr19	649748	650232	2	2	0	15	27	64
chr19	649749	650233	0	0	1	110	30	71
chr19	650296	651609	2	2	0	16	22	62
chr19	650296	651690	2	2	0	1	6	62
chr19	650297	651610	0	0	1	52	22	64
chr19	650297	651691	0	0	1	5	6	65
chr19	651785	652232	0	0	1	2	0	43
chr19	651856	652232	0	0	1	86	6	67
chr19	651916	652232	0	0	1	8	0	62
chr19	652296	652824	2	2	0	64	22	60
chr19	652297	652825	0	0	1	7	21	59
chr19	652884	663045	2	2	0	1	21	60
chr19	652884	663646	2	2	0	1	0	14
chr19	652885	663046	0	0	1	43	21	61
chr19	663516	667210	1	1	0	1	0	74
chr19	672633	672731	1	5	0	3	0	22
chr19	676527	677791	0	0	1	5	0	52
chr19	680489	681331	1	1	0	3	1	64
chr19	680879	681331	1	1	0	3	0	62
chr19	681561	681649	0	0	1	9	1	69
chr19	682337	682360	2	4	0	1	0	40
chr19	685923	686924	0	0	1	1	0	4
chr19	704372	704816	1	1	0	1	0	40
chr19	704914	707094	1	1	0	1	0	16
chr19	704914	708061	1	1	0	1	0	26
chr19	708353	726136	1	1	0	2	0	53
chr19	709152	726137	0	0	1	183	0	52
chr19	709747	726136	1	1	0	1	0	53
chr19	711198	711829	1	1	0	2	0	60
chr19	718823	726136	1	1	0	1	0	53
chr19	719658	726137	0	0	1	8	0	55
chr19	719888	726136	1	1	0	1	0	35
chr19	722907	723775	1	1	0	3	0	55
chr19	722907	726136	1	1	0	2	0	53
chr19	722908	726137	0	0	1	12	0	52
chr19	723831	726136	1	1	0	10	0	53
chr19	726189	726549	1	1	0	1	0	51
chr19	726190	727007	0	0	1	256	0	53
chr19	727088	727562	1	1	0	335	0	75
chr19	727694	731093	1	1	0	11	0	73
chr19	727695	731094	0	0	1	742	7	75
chr19	731245	734095	1	1	0	1	0	49
chr19	731245	734171	1	1	0	881	11	62
chr19	734194	736017	1	1	0	802	0	43
chr19	736078	740350	1	1	0	253	0	62
chr19	736078	746283	1	1	0	371	2	62
chr19	740483	746283	1	1	0	196	0	75
chr19	746388	746567	1	3	0	2	0	64
chr19	797505	799411	1	1	0	19	0	31
chr19	798545	799411	1	1	0	3	0	31
chr19	799443	803559	1	1	0	27	0	74
chr19	799443	803618	1	1	0	1	0	15
chr19	803636	804034	1	1	0	25	0	69
chr19	804209	804291	0	0	1	19	0	65
chr19	804438	804530	1	1	0	30	0	71
chr19	804702	804827	1	1	0	42	0	75
chr19	804939	805011	1	1	0	39	0	75
chr19	805187	805490	1	1	0	0	3	39
chr19	805187	806406	1	1	0	1	0	20
chr19	805188	805491	0	0	1	12	3	68
chr19	805188	806407	0	0	1	12	0	72
chr19	805569	805830	1	1	0	3	0	58
chr19	805569	806406	1	1	0	0	3	36
chr19	805570	806407	0	0	1	7	3	71
chr19	805902	806406	1	1	0	4	0	70
chr19	806556	807867	1	1	0	39	1	35
chr19	806556	808358	1	1	0	2	0	55
chr19	807903	808359	0	0	1	34	0	37
chr19	808452	808544	1	1	0	39	0	72
chr19	808763	810542	0	0	1	50	0	75
chr19	810621	810693	0	0	1	68	0	75
chr19	813896	814433	0	0	1	64	0	75
chr19	814608	814691	0	0	1	72	0	58
chr19	814749	814884	2	2	0	4	0	57
chr19	814750	814885	0	0	1	105	0	62
chr19	815082	815185	0	0	1	60	0	74
chr19	815328	815665	0	0	1	44	0	75
chr19	815852	821484	0	0	1	53	0	75
chr19	821585	822107	2	2	0	1	0	53
chr19	821586	821914	0	0	1	36	0	75
chr19	828387	829561	0	0	1	1	0	69
chr19	830942	831715	0	0	1	2	0	68
chr19	844034	846145	1	1	0	5	0	65
chr19	846378	847798	0	0	1	3	0	66
chr19	853032	853260	1	1	0	1	0	63
chr19	855433	855562	1	1	0	1	0	56
chr19	855795	855957	0	0	1	1	0	34
chr19	861005	861697	1	1	0	3	0	71
chr19	866554	866655	2	4	0	0	4	68
chr19	868499	868861	2	2	0	2	6	40
chr19	868500	868862	0	0	1	35	6	75
chr19	868946	871035	2	2	0	2	6	45
chr19	868947	871036	0	0	1	51	6	75
chr19	871253	871649	2	2	0	2	0	25
chr19	871253	871924	2	2	0	53	1	70
chr19	872118	873447	2	2	0	1	0	74
chr19	872119	873448	0	0	1	86	0	74
chr19	873583	875243	0	0	1	60	0	73
chr19	875455	876973	0	0	1	36	0	75
chr19	877181	879936	0	0	1	35	0	62
chr19	879200	879343	2	2	0	1	0	49
chr19	880149	881558	0	0	1	68	0	72
